scenario,density,density_veh_km_lane,weather,hazard_type,policy,tau,seed,topology_split,hazard_split,weather_split,checkpoint_sha,actionable_deadline_miss_rate,airtime_ms,airtime_per_at_risk_informed_ms,at_risk_coverage,collisions_per_delivered,coverage,deadline_miss_rate,dissemination_cbr,latency_mean_s,latency_p95_s,max_hops,pdr,redundancy_ratio,rwcr,spatial_reach_m,tir_median_s,tir_p95_s,tir_uninformed_frac,transmissions,tx_per_at_risk_informed,gate_fallback_rate,gate_confidence_mean,backend,config_hash,comm_range_m,cs_range_m,hazard_severity,metrics_version
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_03,,3,train,train,train,,1.0,0.44,inf,0.0,nan,0.041666666666666664,1.0,3.6666666666666666e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,1.0,1.0,inf,nan,nan,fallback,c95fe1e1eb27,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_03,,4,train,train,train,,1.0,0.44,inf,0.0,0.0,0.07407407407407407,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,0.5,0.0,132.6404266357422,nan,nan,1.0,1.0,inf,nan,nan,fallback,9c3108d599ce,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_03,,5,train,train,train,,1.0,0.44,inf,0.0,0.0,0.08695652173913043,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,0.5,0.0,284.39556884765625,nan,nan,1.0,1.0,inf,nan,nan,fallback,ade76ff1061c,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_03,,6,train,train,train,,0.9166666666666666,0.88,0.88,0.08333333333333333,0.0,0.12,0.9166666666666666,7.333333333333333e-06,0.10000000000000024,0.1900000000000002,2.0,1.0,0.6666666666666666,0.13325561642471007,746.45361328125,0.20000000000000018,0.20000000000000018,0.8333333333333334,2.0,2.0,nan,nan,fallback,387be892c8f7,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_03,,7,train,train,train,,0.9166666666666666,0.44,0.44,0.08333333333333333,0.0,0.12,0.9166666666666666,3.6666666666666666e-06,0.06666666666666703,0.10000000000000053,1.0,0.6666666666666666,0.3333333333333333,0.12011609663897001,557.71240234375,0.10000000000000053,0.10000000000000053,0.8333333333333334,1.0,1.0,nan,nan,fallback,f7cd0837b7ae,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_03,,8,train,train,train,,1.0,0.44,inf,0.0,0.0,0.08333333333333333,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,0.5,0.5,0.0,121.7558822631836,nan,nan,1.0,1.0,inf,nan,nan,fallback,b8f4c391cf24,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_03,,9,train,train,train,,1.0,0.44,inf,0.0,0.0,0.07692307692307693,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,0.5,0.0,478.8780212402344,nan,nan,1.0,1.0,inf,nan,nan,fallback,3372126f91d8,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_05,,0,train,train,train,,1.0,0.44,inf,0.0,0.0,0.08,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,0.5,0.0,210.838134765625,nan,nan,1.0,1.0,inf,nan,nan,fallback,dfdd124cffbb,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_05,,1,train,train,train,,1.0,0.88,inf,0.0,0.0,0.12,1.0,7.333333333333333e-06,0.06666666666666703,0.10000000000000053,1.0,1.0,0.6666666666666666,0.0,555.20703125,nan,nan,1.0,2.0,inf,nan,nan,fallback,e419fd698dd2,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_05,,2,train,train,train,,1.0,0.44,inf,0.0,0.0,0.08,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,0.5,0.0,70.9316177368164,nan,nan,1.0,1.0,inf,nan,nan,fallback,72437624323d,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_05,,3,train,train,train,,1.0,0.44,inf,0.0,nan,0.041666666666666664,1.0,3.6666666666666666e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,1.0,1.0,inf,nan,nan,fallback,3a8eff78ac35,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_05,,4,train,train,train,,1.0,0.44,inf,0.0,0.0,0.07407407407407407,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,0.5,0.0,132.6404266357422,nan,nan,1.0,1.0,inf,nan,nan,fallback,612fd80021e2,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_05,,5,train,train,train,,1.0,0.44,inf,0.0,0.0,0.08695652173913043,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,0.5,0.0,284.39556884765625,nan,nan,1.0,1.0,inf,nan,nan,fallback,d06d3a6ab695,610.4,932.8,0.8,3
